TrainMAE,TestMAE,Gamma,LearningRate,MaxDepth,RegAlpha 
1.3039946680189307,17.53946875674384,0,0.5,20,0.0001
1.3040828498003987,17.52495765118372,0,0.5,20,0.0005
1.3043896649287452,17.411654153040477,0,0.5,20,0.001
1.3046495784093655,17.663697384652636,0,0.5,20,0.005
1.3052831322863525,17.679118820599147,0,0.5,20,0.01
1.3112253633834086,18.00124313575881,0,0.5,20,0.05
1.3172107970050206,17.626198439371016,0,0.5,20,0.1
1.3653262126583656,17.804575805153167,0,0.5,20,0.5
74.11257722876677,84.33032226846332,2,1e-05,2,1e-05
74.11257718614725,84.33032223440352,2,1e-05,2,5e-05
74.11257720068802,84.33032225711005,2,1e-05,2,0.0001
74.1125775060443,84.33032260622296,2,1e-05,2,0.0005
74.11257743985871,84.33032251255852,2,1e-05,2,0.001
74.11257805708956,84.33032330161049,2,1e-05,2,0.005
74.1125792193488,84.33032471509208,2,1e-05,2,0.01
74.11258798593227,84.3303353701319,2,1e-05,2,0.05
74.11259893914753,84.33034478766578,2,1e-05,2,0.1
74.11267622738106,84.33044153168088,2,1e-05,2,0.5
74.15488339197498,84.4187835752964,2,1e-05,4,1e-05
74.15488340877208,84.41878359516461,2,1e-05,4,5e-05
74.15488342068048,84.41878360509872,2,1e-05,4,0.0001
74.15488375248593,84.4187839825948,2,1e-05,4,0.0005
74.15488397648909,84.41878423520497,2,1e-05,4,0.001
74.15488652501071,84.41878709197044,2,1e-05,4,0.005
74.15488954071743,84.4187904383455,2,1e-05,4,0.01
74.15491471481123,84.41881861147426,2,1e-05,4,0.05
74.15494549788386,84.41885308708463,2,1e-05,4,0.1
74.15518751969222,84.41912449257714,2,1e-05,4,0.5
74.17228469092763,84.38365825939746,2,1e-05,6,1e-05
74.17228472853309,84.38365828565189,2,1e-05,6,5e-05
74.17228478995533,84.38365831971169,2,1e-05,6,0.0001
74.17228524046867,84.38365871920472,2,1e-05,6,0.0005
74.17228582893135,84.3836591988802,2,1e-05,6,0.001
74.17229036747094,84.38366221672013,2,1e-05,6,0.005
74.1722954019011,84.38366490531536,2,1e-05,6,0.01
74.17234007329469,84.38369294717198,2,1e-05,6,0.05
74.17239423799715,84.38372549698467,2,1e-05,6,0.1
74.1728306588189,84.38399266983781,2,1e-05,6,0.5
74.18967281186367,84.30203921205941,2,1e-05,8,1e-05
74.18967260766605,84.30203898038182,2,1e-05,8,5e-05
74.1896727916194,84.3020390658861,2,1e-05,8,0.0001
74.18967313320228,84.30203927592153,2,1e-05,8,0.0005
74.1896726290385,84.30204485747076,2,1e-05,8,0.001
74.18967464976757,84.30207351382289,2,1e-05,8,0.005
74.18967701740696,84.30211431249266,2,1e-05,8,0.01
74.1896914753252,84.30243047717072,2,1e-05,8,0.05
74.18971024314186,84.30282750229041,2,1e-05,8,0.1
74.18985201626796,84.30600226528588,2,1e-05,8,0.5
74.21652353048074,84.28503814907302,2,1e-05,10,1e-05
74.21652323891311,84.28503779392867,2,1e-05,10,5e-05
74.2165233803723,84.28503780563672,2,1e-05,10,0.0001
74.2165235251533,84.28503760127793,2,1e-05,10,0.0005
74.21652373474103,84.28504264177312,2,1e-05,10,0.001
74.21652631278293,84.28507851809263,2,1e-05,10,0.005
74.21652895324989,84.28512004053309,2,1e-05,10,0.01
74.21654994499045,84.28548726758787,2,1e-05,10,0.05
74.21657612528084,84.28593271686917,2,1e-05,10,0.1
74.21683021806392,84.28884164882558,2,1e-05,10,0.5
74.24157006551289,84.26416701787994,2,1e-05,12,1e-05
74.24157007923888,84.26416703100715,2,1e-05,12,5e-05
74.2415704183774,84.26416727332841,2,1e-05,12,0.0001
74.24157130003728,84.26416886030208,2,1e-05,12,0.0005
74.24157092580033,84.26417517200822,2,1e-05,12,0.001
74.24157781330193,84.26420574280478,2,1e-05,12,0.005
74.2415849485608,84.26423434026185,2,1e-05,12,0.01
74.24164746048322,84.26453117281199,2,1e-05,12,0.05
74.2417258936148,84.26491157036452,2,1e-05,12,0.1
74.24224267127511,84.26726421891223,2,1e-05,12,0.5
74.25741923889527,84.18801899609112,2,1e-05,14,1e-05
74.25741932858428,84.18801910075403,2,1e-05,14,5e-05
74.25741947881806,84.18801909968967,2,1e-05,14,0.0001
74.25742056229387,84.18802008635942,2,1e-05,14,0.0005
74.25742166820761,84.18802699269284,2,1e-05,14,0.001
74.25742556958545,84.18807750762929,2,1e-05,14,0.005
74.25743151575985,84.1881312426357,2,1e-05,14,0.01
74.25748266218588,84.18860092510779,2,1e-05,14,0.05
74.25754273595871,84.18919451215437,2,1e-05,14,0.1
74.2578824315412,84.19329200365713,2,1e-05,14,0.5
74.26958219880937,84.17531656367439,2,1e-05,16,1e-05
74.26958229332442,84.17531664917867,2,1e-05,16,5e-05
74.26958261353485,84.1753168687934,2,1e-05,16,0.0001
74.2695840249929,84.17531829256387,2,1e-05,16,0.0005
74.2695831705343,84.17533372449023,2,1e-05,16,0.001
74.26958806895809,84.17534477334647,2,1e-05,16,0.005
74.26959078375849,84.17537036289771,2,1e-05,16,0.01
74.26962456693158,84.1755943798593,2,1e-05,16,0.05
74.26966430336142,84.17585858099517,2,1e-05,16,0.1
74.2698429819788,84.17740660941317,2,1e-05,16,0.5
74.28416903650724,84.15504483310949,2,1e-05,18,1e-05
74.28416909930834,84.15504492216166,2,1e-05,18,5e-05
74.28416942008286,84.15504509920166,2,1e-05,18,0.0001
74.28417090211381,84.15504648465486,2,1e-05,18,0.0005
74.28417185434658,84.15505349032935,2,1e-05,18,0.001
74.2841728726396,84.15505010776576,2,1e-05,18,0.005
74.28417645443376,84.15506696736529,2,1e-05,18,0.01
74.28419509990734,84.15513490388791,2,1e-05,18,0.05
74.284223361973,84.15523131723914,2,1e-05,18,0.1
74.28438085461767,84.15604507674773,2,1e-05,18,0.5
74.29631141194785,84.14942793831939,2,1e-05,20,1e-05
74.29631185663236,84.14942849995126,2,1e-05,20,5e-05
74.29631153466698,84.14942838464465,2,1e-05,20,0.0001
74.29631278216526,84.14942471292757,2,1e-05,20,0.0005
74.29631275458792,84.14942781449784,2,1e-05,20,0.001
74.2963155333176,84.14942348535571,2,1e-05,20,0.005
74.2963169309243,84.149414755404,2,1e-05,20,0.01
74.29634312788646,84.14937459464583,2,1e-05,20,0.05
74.29637176456512,84.14931960297483,2,1e-05,20,0.1
74.29643390933296,84.14831856709151,2,1e-05,20,0.5
61.62451861208044,71.13213631084987,2,5e-05,2,1e-05
61.62451879358944,71.13213643573579,2,5e-05,2,5e-05
61.62451862311138,71.13213629949661,2,5e-05,2,0.0001
61.62451502502152,71.13213231450035,2,5e-05,2,0.0005
61.624519487535416,71.13213718505133,2,5e-05,2,0.001
61.62452345165168,71.13214221454803,2,5e-05,2,0.005
61.624524416356934,71.13214414460319,2,5e-05,2,0.01
61.624555480467656,71.13218535695758,2,5e-05,2,0.05
61.624595533786135,71.13223855836051,2,5e-05,2,0.1
61.62491626017477,71.13266508919853,2,5e-05,2,0.5
61.64099413112636,71.4484216883069,2,5e-05,4,1e-05
61.640995648381086,71.44842326641083,2,5e-05,4,5e-05
61.640994859167954,71.44842245465233,2,5e-05,4,0.0001
61.64099542976805,71.44842308475857,2,5e-05,4,0.0005
61.64099830483036,71.44842662697747,2,5e-05,4,0.001
61.64099962954516,71.44847922098069,2,5e-05,4,0.005
61.64101444609408,71.44849677312942,2,5e-05,4,0.01
61.6410956508103,71.44864507516225,2,5e-05,4,0.05
61.64118961731342,71.44886776379177,2,5e-05,4,0.1
61.64197462866108,71.4504608029411,2,5e-05,4,0.5
61.47067972600899,71.06192573763076,2,5e-05,6,1e-05
61.47067689130986,71.06192256155468,2,5e-05,6,5e-05
61.470676523403164,71.06192222947166,2,5e-05,6,0.0001
61.4706783519057,71.06192439226876,2,5e-05,6,0.0005
61.470680581783775,71.06192544670333,2,5e-05,6,0.001
61.47066925263931,71.06190135507356,2,5e-05,6,0.005
61.47068292360075,71.06191940534683,2,5e-05,6,0.01
61.4707180395738,71.06211613899185,2,5e-05,6,0.05
61.47075525969737,71.06222566820327,2,5e-05,6,0.1
61.471038074899546,71.06345266529492,2,5e-05,6,0.5
61.4795561832083,70.75028307806878,2,5e-05,8,1e-05
61.47953240778669,70.75023148599125,2,5e-05,8,5e-05
61.4795374721132,70.75022902375176,2,5e-05,8,0.0001
61.47954123353607,70.75023154701505,2,5e-05,8,0.0005
61.47955870277373,70.75028662312599,2,5e-05,8,0.001
61.479555730689334,70.7503486133757,2,5e-05,8,0.005
61.479565488803274,70.7504133482774,2,5e-05,8,0.01
61.47966242174997,70.75096457061314,2,5e-05,8,0.05
61.479751323425184,70.75157700408073,2,5e-05,8,0.1
61.480301393695434,70.75734660597075,2,5e-05,8,0.5
61.534557004330914,70.66359731980732,2,5e-05,10,1e-05
61.53371426334642,70.65707864576862,2,5e-05,10,5e-05
61.53263601507173,70.64953682678086,2,5e-05,10,0.0001
61.533790580732465,70.6575401070572,2,5e-05,10,0.0005
61.53431815930596,70.66136004598368,2,5e-05,10,0.001
61.533276916427695,70.6545335480145,2,5e-05,10,0.005
61.53435349664979,70.66209603633199,2,5e-05,10,0.01
61.534105602123006,70.65858771261715,2,5e-05,10,0.05
61.5327424273506,70.64854821988514,2,5e-05,10,0.1
61.52969249854203,70.62361002961795,2,5e-05,10,0.5
61.57500243907722,70.42556873673485,2,5e-05,12,1e-05
61.57498052913684,70.42538035270714,2,5e-05,12,5e-05
61.57500789130398,70.42551838996864,2,5e-05,12,0.0001
61.574997267199116,70.42554909132775,2,5e-05,12,0.0005
61.575016017278536,70.4256018613066,2,5e-05,12,0.001
61.57507330580339,70.42588065138885,2,5e-05,12,0.005
61.5750915018918,70.42586709913753,2,5e-05,12,0.01
61.5755278067634,70.42712772885959,2,5e-05,12,0.05
61.57607715707723,70.42909330981118,2,5e-05,12,0.1
61.578011315578415,70.43283960790862,2,5e-05,12,0.5
61.58285633390759,70.25865663659005,2,5e-05,14,1e-05
61.58284329584595,70.25864681601524,2,5e-05,14,5e-05
61.58285666132575,70.2586569129711,2,5e-05,14,0.0001
61.5828334165171,70.2586421278261,2,5e-05,14,0.0005
61.582820427154516,70.25870157636348,2,5e-05,14,0.001
61.58285550126016,70.25893240847758,2,5e-05,14,0.005
61.582875216483565,70.25903618725992,2,5e-05,14,0.01
61.58295852021088,70.25965538904781,2,5e-05,14,0.05
61.58316231482162,70.26036512532404,2,5e-05,14,0.1
61.584063984116796,70.26203539683705,2,5e-05,14,0.5
61.649546448615325,70.24147039829265,2,5e-05,16,1e-05
61.649571304316275,70.24147820579154,2,5e-05,16,5e-05
61.64957137131666,70.24145305156708,2,5e-05,16,0.0001
61.64953513958978,70.24144943306844,2,5e-05,16,0.0005
61.64958491141112,70.24148075637363,2,5e-05,16,0.001
61.649596399125244,70.2415800073317,2,5e-05,16,0.005
61.64962832671987,70.24150706330936,2,5e-05,16,0.01
61.64984594246316,70.24152332650763,2,5e-05,16,0.05
61.65029564220948,70.24169063000451,2,5e-05,16,0.1
61.65322542460058,70.24011599130574,2,5e-05,16,0.5
61.653759740253854,70.11912727746225,2,5e-05,18,1e-05
61.65370767901247,70.11903309183461,2,5e-05,18,5e-05
61.6537098094868,70.11902345681474,2,5e-05,18,0.0001
61.653707537615965,70.11899952590466,2,5e-05,18,0.0005
61.653761347510965,70.11910781938406,2,5e-05,18,0.001
61.65373550441613,70.11907686860789,2,5e-05,18,0.005
61.6537867316939,70.11911654649745,2,5e-05,18,0.01
61.65405136942237,70.11918720602989,2,5e-05,18,0.05
61.654376910688,70.11936214069526,2,5e-05,18,0.1
61.65610720300273,70.11655035650446,2,5e-05,18,0.5
61.66888244175886,70.0279643805254,2,5e-05,20,1e-05
61.66887388877437,70.02791099924417,2,5e-05,20,5e-05
61.66886088800481,70.0278850573869,2,5e-05,20,0.0001
61.66887503711959,70.02790318748781,2,5e-05,20,0.0005
61.6688763669738,70.02786940442664,2,5e-05,20,0.001
61.66893815618208,70.0278198094595,2,5e-05,20,0.005
61.66892550501788,70.02770122850225,2,5e-05,20,0.01
61.66920583111505,70.02688592672348,2,5e-05,20,0.05
61.66961204247269,70.02588612479823,2,5e-05,20,0.1
61.67363337681998,70.0123366504198,2,5e-05,20,0.5
50.88051941567791,58.71707003457205,2,0.0001,2,1e-05
50.88051853922013,58.717068865185695,2,0.0001,2,5e-05
50.88051704302446,58.71706719625564,2,0.0001,2,0.0001
50.88051864351259,58.71706899007162,2,0.0001,2,0.0005
50.880518182219014,58.71706851323446,2,0.0001,2,0.001
50.880525123684436,58.717077164422896,2,0.0001,2,0.005
50.88052985495197,58.71708268211002,2,0.0001,2,0.01
50.88058412914898,58.717295851026265,2,0.0001,2,0.05
50.88064213180141,58.71736685434977,2,0.0001,2,0.1
50.881175651911306,58.71812563850766,2,0.0001,2,0.5
50.41331612098605,58.91968857674372,2,0.0001,4,1e-05
50.41331440016047,58.919686408269975,2,0.0001,4,5e-05
50.41331272446144,58.919684818812776,2,0.0001,4,0.0001
50.413319511493796,58.91969317481632,2,0.0001,4,0.0005
50.413321146077536,58.91969543411618,2,0.0001,4,0.001
50.41334749596854,58.91971568834214,2,0.0001,4,0.005
50.41336787511623,58.91974410556612,2,0.0001,4,0.01
50.41326104855061,58.91976684615726,2,0.0001,4,0.05
50.413335717940306,58.92006463096256,2,0.0001,4,0.1
50.41331447737701,58.92135623523167,2,0.0001,4,0.5
49.65555989479041,57.98790749481746,2,0.0001,6,1e-05
49.65556103498778,57.98790818169003,2,0.0001,6,5e-05
49.65555873553961,57.98790751752399,2,0.0001,6,0.0001
49.65556178107999,57.9879101287751,2,0.0001,6,0.0005
49.655563894005105,57.987911848794845,2,0.0001,6,0.001
49.65557799454618,57.98792264007387,2,0.0001,6,0.005
49.65550865610566,57.98780670620146,2,0.0001,6,0.01
49.65566719668897,57.98802311647506,2,0.0001,6,0.05
49.65569228153249,57.98821265924545,2,0.0001,6,0.1
49.65576995083461,57.98943903900328,2,0.0001,6,0.5
49.260744909132065,57.21439430259523,2,0.0001,8,1e-05
49.26074551708691,57.21439568769364,2,0.0001,8,5e-05
49.26075400940126,57.21448906262716,2,0.0001,8,0.0001
49.26074788623052,57.21448533307938,2,0.0001,8,0.0005
49.26074839590977,57.2143624708766,2,0.0001,8,0.001
49.26074363255225,57.21448360454468,2,0.0001,8,0.005
49.26076043617337,57.21459351834797,2,0.0001,8,0.01
49.26080475796159,57.21556565875099,2,0.0001,8,0.05
49.2609023090166,57.21678225483213,2,0.0001,8,0.1
49.261733619697964,57.22497597478685,2,0.0001,8,0.5
49.11301238604525,57.15035946880068,2,0.0001,10,1e-05
49.11349061786439,57.15314206622896,2,0.0001,10,5e-05
49.11325044285988,57.15043804475239,2,0.0001,10,0.0001
49.112391532532925,57.1479970727648,2,0.0001,10,0.0005
49.11326439623828,57.15246214469274,2,0.0001,10,0.001
49.11361991168322,57.15556153796968,2,0.0001,10,0.005
49.11362502050952,57.15546123186747,2,0.0001,10,0.01
49.11331986378169,57.15727418093454,2,0.0001,10,0.05
49.113143538827025,57.15138613893872,2,0.0001,10,0.1
49.110452773568504,57.17984888667152,2,0.0001,10,0.5
49.09300883836676,57.147583598182315,2,0.0001,12,1e-05
49.092472710569325,57.14947755279995,2,0.0001,12,5e-05
49.09269528446639,57.14760910045533,2,0.0001,12,0.0001
49.092427180141804,57.149840479805356,2,0.0001,12,0.0005
49.092703804358074,57.14915016435442,2,0.0001,12,0.001
49.09276987200155,57.14275158019293,2,0.0001,12,0.005
49.09271112977518,57.141751842839376,2,0.0001,12,0.01
49.09304731125335,57.129533478191924,2,0.0001,12,0.05
49.0918661625478,57.12652173496428,2,0.0001,12,0.1
49.088033615101274,57.010997870138716,2,0.0001,12,0.5
49.122126969879986,56.96126278809139,2,0.0001,14,1e-05
49.12214809850438,56.96163592097305,2,0.0001,14,5e-05
49.12225007973259,56.961758179324015,2,0.0001,14,0.0001
49.12214462037593,56.96143365119185,2,0.0001,14,0.0005
49.12221073809733,56.96166290200892,2,0.0001,14,0.001
49.12213142669038,56.96178222837902,2,0.0001,14,0.005
49.1221517496806,56.96181995457127,2,0.0001,14,0.01
49.122715870414,56.961928645060176,2,0.0001,14,0.05
49.12293430633224,56.962233497982936,2,0.0001,14,0.1
49.12641669917934,56.96357796731449,2,0.0001,14,0.5
49.17523583221385,56.72832968618189,2,0.0001,16,1e-05
49.17523917897392,56.72827102385816,2,0.0001,16,5e-05
49.17524163993751,56.7282423107397,2,0.0001,16,0.0001
49.175238660582735,56.728351438329334,2,0.0001,16,0.0005
49.17524552013094,56.728439270740466,2,0.0001,16,0.001
49.17524600511595,56.72843233247598,2,0.0001,16,0.005
49.175297504594525,56.7284000338543,2,0.0001,16,0.01
49.17567300959466,56.72839994089944,2,0.0001,16,0.05
49.176384114504614,56.72861543865431,2,0.0001,16,0.1
49.1803098215039,56.73547727933952,2,0.0001,16,0.5
49.16167609937309,56.54232145065353,2,0.0001,18,1e-05
49.16174003052536,56.54236441282999,2,0.0001,18,5e-05
49.16174845013583,56.542365866047994,2,0.0001,18,0.0001
49.16174849275535,56.54223739320324,2,0.0001,18,0.0005
49.16174332162935,56.54239528874556,2,0.0001,18,0.001
49.16183057743919,56.54215895845776,2,0.0001,18,0.005
49.16186269550544,56.54229627549648,2,0.0001,18,0.01
49.162504005005935,56.54256991829191,2,0.0001,18,0.05
49.163138373417056,56.5430159114656,2,0.0001,18,0.1
49.16771489613691,56.543288840424445,2,0.0001,18,0.5
49.16901009403694,56.43173662785973,2,0.0001,20,1e-05
49.169009586990065,56.431570242913,2,0.0001,20,5e-05
49.16901410202624,56.43153980516252,2,0.0001,20,0.0001
49.16902681994012,56.43161373159715,2,0.0001,20,0.0005
49.16902332589203,56.43161919003441,2,0.0001,20,0.001
49.16894863519257,56.43167450988577,2,0.0001,20,0.005
49.169061674053864,56.43158864265396,2,0.0001,20,0.01
49.16925787662482,56.43114795216492,2,0.0001,20,0.05
49.169545165121114,56.43124876277788,2,0.0001,20,0.1
49.17170996501744,56.421133477418195,2,0.0001,20,0.5
31.85749809674284,30.753342083522252,2,0.0005,2,1e-05
31.85749815290032,30.753342083522252,2,0.0005,2,5e-05
31.85749822510279,30.753342083522252,2,0.0005,2,0.0001
31.857498088720344,30.75334271930513,2,0.0005,2,0.0005
31.857499199836163,30.753342810131254,2,0.0005,2,0.001
31.85750735069299,30.753352596646263,2,0.0005,2,0.005
31.857515557707295,30.753362723759242,2,0.0005,2,0.01
31.857504121637998,30.75322677975609,2,0.0005,2,0.05
31.857385886079005,30.752942789168586,2,0.0005,2,0.1
31.85851893540311,30.754313945770264,2,0.0005,2,0.5
26.323474998353785,27.366857574099587,2,0.0005,4,1e-05
26.32385905533559,27.365726822898502,2,0.0005,4,5e-05
26.32195622737977,27.362766810825892,2,0.0005,4,0.0001
26.32088474069108,27.363109202612016,2,0.0005,4,0.0005
26.330632704164202,27.36375397727603,2,0.0005,4,0.001
26.327163541856,27.361114524659655,2,0.0005,4,0.005
26.321440404897984,27.362103076208207,2,0.0005,4,0.01
26.33205224086308,27.364356971922376,2,0.0005,4,0.05
26.32786143289881,27.360645033064344,2,0.0005,4,0.1
26.33500192443655,27.364989326113747,2,0.0005,4,0.5
23.19165467864958,25.46549121538798,2,0.0005,6,1e-05
23.192505845512127,25.464525166011992,2,0.0005,6,5e-05
23.192053509059388,25.465140933082218,2,0.0005,6,0.0001
23.192265150549535,25.46675173441569,2,0.0005,6,0.0005
23.189391251492825,25.46240334283738,2,0.0005,6,0.001
23.191986386833634,25.461490597043717,2,0.0005,6,0.005
23.195255612474636,25.46526801018488,2,0.0005,6,0.01
23.194228680727985,25.465253228232974,2,0.0005,6,0.05
23.19423949104253,25.464376619883947,2,0.0005,6,0.1
23.198230003332867,25.468155372710456,2,0.0005,6,0.5
19.683795333284685,24.138383530435107,2,0.0005,8,1e-05
19.687337891411204,24.13486180986677,2,0.0005,8,5e-05
19.687307698744203,24.134828607241314,2,0.0005,8,0.0001
19.6828906844467,24.1340092761176,2,0.0005,8,0.0005
19.684975107636237,24.134454210599262,2,0.0005,8,0.001
19.683881687441083,24.140128777140664,2,0.0005,8,0.005
19.683742011759183,24.151794263294764,2,0.0005,8,0.01
19.68448446676934,24.14722692398798,2,0.0005,8,0.05
19.673119830784362,24.16809317611513,2,0.0005,8,0.1
19.69667563052333,24.14095994404384,2,0.0005,8,0.5
16.855447777187536,22.744824716023036,2,0.0005,10,1e-05
16.842159638269468,22.798364457629976,2,0.0005,10,5e-05
16.849851921153746,22.775634748595103,2,0.0005,10,0.0001
16.851987800638256,22.8036470413208,2,0.0005,10,0.0005
16.862620982461923,22.74452903724852,2,0.0005,10,0.001
16.852126395288703,22.73416893255143,2,0.0005,10,0.005
16.859787099619645,22.75463252408164,2,0.0005,10,0.01
16.850133111674953,22.797582842054823,2,0.0005,10,0.05
16.84723884149305,22.801215648651123,2,0.0005,10,0.1
16.750527372871662,22.67276856445131,2,0.0005,10,0.5
15.011513121371264,21.763259388151624,2,0.0005,12,1e-05
15.018400707706167,21.763371376764205,2,0.0005,12,5e-05
15.03028367621164,21.75743131410508,2,0.0005,12,0.0001
15.065392564398508,21.773413805734542,2,0.0005,12,0.0005
15.074872369896601,21.76269337109157,2,0.0005,12,0.001
15.051901563610313,21.722784876823425,2,0.0005,12,0.005
15.052728378183584,21.709069842383975,2,0.0005,12,0.01
15.052792796827893,21.71431966055007,2,0.0005,12,0.05
15.027052028948827,21.712475203332446,2,0.0005,12,0.1
14.973153370035936,21.692897490092687,2,0.0005,12,0.5
13.044157413278093,20.51431613876706,2,0.0005,14,1e-05
13.050161817973846,20.519445456209638,2,0.0005,14,5e-05
13.051151473188751,20.52969827254613,2,0.0005,14,0.0001
13.041868952421234,20.520080753735133,2,0.0005,14,0.0005
13.05068393911849,20.51582356293996,2,0.0005,14,0.001
13.044618059533377,20.50793161278679,2,0.0005,14,0.005
13.022534553435573,20.51255710068203,2,0.0005,14,0.01
13.072521803381566,20.525758274963923,2,0.0005,14,0.05
13.1819199763638,20.612694240751722,2,0.0005,14,0.1
13.20638530011182,20.59524252868834,2,0.0005,14,0.5
11.643137080686952,19.85173040912265,2,0.0005,16,1e-05
11.646494387076103,19.857091775962285,2,0.0005,16,5e-05
11.64235791723811,19.866928148837317,2,0.0005,16,0.0001
11.602848248276175,19.9050049384435,2,0.0005,16,0.0005
11.598549551768258,19.903164721670606,2,0.0005,16,0.001
11.636365371547663,19.858093715849378,2,0.0005,16,0.005
11.63718823428911,19.85234855754035,2,0.0005,16,0.01
11.647382803645169,19.848865673655556,2,0.0005,16,0.05
11.597115242142783,19.904492664904822,2,0.0005,16,0.1
11.620802035467106,19.914501042593095,2,0.0005,16,0.5
10.72549530509644,19.954266474360512,2,0.0005,18,1e-05
10.698099717231454,19.994831493922643,2,0.0005,18,5e-05
10.699644327915806,20.000828896250045,2,0.0005,18,0.0001
10.721817511990745,19.95856160493124,2,0.0005,18,0.0005
10.701998245327506,19.994238521371567,2,0.0005,18,0.001
10.707549287192327,19.995579288119362,2,0.0005,18,0.005
10.703200243248924,19.995647895903815,2,0.0005,18,0.01
10.736870697745514,19.97299722546623,2,0.0005,18,0.05
10.681107409619633,20.036326343104953,2,0.0005,18,0.1
10.750728366753531,20.000117580095928,2,0.0005,18,0.5
10.627723274045437,20.062214655535563,2,0.0005,20,1e-05
10.62306387517229,20.058533614590054,2,0.0005,20,5e-05
10.629301872664572,20.062740354310897,2,0.0005,20,0.0001
10.628573109424202,20.060955899102346,2,0.0005,20,0.0005
10.627616860137001,20.064286433515093,2,0.0005,20,0.001
10.617403146972416,20.060576135203952,2,0.0005,20,0.005
10.624419861035392,20.06639513231459,2,0.0005,20,0.01
10.647254686877053,20.12325348172869,2,0.0005,20,0.05
10.650263166828736,20.08931408609663,2,0.0005,20,0.1
10.725165189879425,20.276622712612152,2,0.0005,20,0.5
29.171037459348405,27.540795621417818,2,0.001,2,1e-05
29.171037667933323,27.540795644124348,2,0.001,2,5e-05
29.171037968776954,27.540795893896195,2,0.001,2,0.0001
29.17103937271391,27.54079736982073,2,0.001,2,0.0005
29.173406065450482,27.543991701943533,2,0.001,2,0.001
29.173625536897582,27.544990289778937,2,0.001,2,0.005
29.173432327094012,27.544344084603445,2,0.001,2,0.01
29.175363283929514,27.55318566731044,2,0.001,2,0.05
29.175163794516514,27.55323839187622,2,0.001,2,0.1
29.180228699645035,27.558141118004208,2,0.001,2,0.5
22.127433744765483,23.804725828624907,2,0.001,4,1e-05
22.13140558268871,23.792051190421695,2,0.001,4,5e-05
22.126532008093864,23.79966245378767,2,0.001,4,0.0001
22.136728980689146,23.73827522141593,2,0.001,4,0.0005
22.12484665398342,23.76487193788801,2,0.001,4,0.001
22.116697505946917,23.791577884129115,2,0.001,4,0.005
22.135512697959925,23.77689260528201,2,0.001,4,0.01
22.12711483045833,23.784937699635822,2,0.001,4,0.05
22.136324873482014,23.800227403640747,2,0.001,4,0.1
22.151154372719684,23.827704429626465,2,0.001,4,0.5
17.50981849024599,20.79070082164946,2,0.001,6,1e-05
17.497889116610136,20.786053487232753,2,0.001,6,5e-05
17.49540083491088,20.759199182192486,2,0.001,6,0.0001
17.499516980505142,20.772336534091405,2,0.001,6,0.0005
17.489299693944954,20.767212617964972,2,0.001,6,0.001
17.503800420229616,20.783384720484417,2,0.001,6,0.005
17.507599893804603,20.791660598346166,2,0.001,6,0.01
17.500631175958773,20.78611782051268,2,0.001,6,0.05
17.507710961262635,20.77812605812436,2,0.001,6,0.1
17.509328726839694,20.77607778140477,2,0.001,6,0.5
13.711474213063655,19.217070233254205,2,0.001,8,1e-05
13.724319815008924,19.192182393301103,2,0.001,8,5e-05
13.727173714983726,19.193468315260752,2,0.001,8,0.0001
13.73227936135983,19.23580100990477,2,0.001,8,0.0005
13.734361107041032,19.18549883365631,2,0.001,8,0.001
13.694062118650612,19.1593656369618,2,0.001,8,0.005
13.73268451449999,19.170237461725872,2,0.001,8,0.01
13.729310725640298,19.162183165550232,2,0.001,8,0.05
13.746401385679356,19.1489101875396,2,0.001,8,0.1
13.716590384454255,19.200542608896892,2,0.001,8,0.5
10.83879453326124,17.99434753259023,2,0.001,10,1e-05
10.793526366180677,17.980454493136634,2,0.001,10,5e-05
10.802835677073706,17.977732133297692,2,0.001,10,0.0001
10.837798589411594,17.961028632663545,2,0.001,10,0.0005
10.83313689096493,17.96370401552745,2,0.001,10,0.001
10.804138839934275,17.851883405730838,2,0.001,10,0.005
10.84843125027437,17.997729017620994,2,0.001,10,0.01
10.80731974540574,17.854377967970713,2,0.001,10,0.05
10.840959149830976,17.96527540116083,2,0.001,10,0.1
10.756144297486475,18.0051797855468,2,0.001,10,0.5
8.98378802900184,17.355383847440994,2,0.001,12,1e-05
8.89647049106634,17.311437073208037,2,0.001,12,5e-05
8.880090640295693,17.338651061058044,2,0.001,12,0.0001
8.952799323229383,17.334609284287406,2,0.001,12,0.0005
8.897381116163091,17.35340400536855,2,0.001,12,0.001
8.947801425003227,17.308509205068862,2,0.001,12,0.005
8.967632270636493,17.298888024829683,2,0.001,12,0.01
8.918804095997293,17.22623300552368,2,0.001,12,0.05
8.932051003292658,17.280550746690658,2,0.001,12,0.1
8.870102291728921,17.259964968476975,2,0.001,12,0.5
7.086918242220873,16.551625873361314,2,0.001,14,1e-05
7.116199231172836,16.549196115561895,2,0.001,14,5e-05
7.007042530332579,16.567696755840664,2,0.001,14,0.0001
7.144941365555884,16.622695003237045,2,0.001,14,0.0005
7.112434582755393,16.53310494479679,2,0.001,14,0.001
7.08104368614975,16.597812076409657,2,0.001,14,0.005
7.155191382900523,16.61168283791769,2,0.001,14,0.01
7.084071282207276,16.639207207021258,2,0.001,14,0.05
7.11778111813823,16.57529549087797,2,0.001,14,0.1
